[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php'
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Fri Nov 23 09:59:49.013198 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe86b70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.724296 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e24190/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.724296 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e24190/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.724296 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e24190/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.724296 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e122c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.724296 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e122c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.946356 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.946356 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.946356 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.946356 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e24208/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:55.946356 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e24208/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:52:56.227435 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1a140/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Sun Nov 25 17:52:56.227435 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1a140/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Sun Nov 25 17:52:56.227435 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1a140/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Sun Nov 25 17:52:56.227435 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20220/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Sun Nov 25 17:52:56.227435 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:56998] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20220/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Sun Nov 25 17:54:33.370290 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6dd4630/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.370290 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6dd4630/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.370290 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6dd4630/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.370290 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e2e3a0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.370290 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e2e3a0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.544330 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e301f0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.544330 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e301f0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.544829 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e301f0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.545329 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6dd46a8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.545329 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6dd46a8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:54:33.829395 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e38230/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Sun Nov 25 17:54:33.829395 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e38230/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Sun Nov 25 17:54:33.829395 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e38230/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Sun Nov 25 17:54:33.830395 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e30268/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Sun Nov 25 17:54:33.830395 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57147] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e30268/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Sun Nov 25 17:57:39.233228 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e34210/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.233228 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e34210/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.233228 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e34210/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.233228 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e26360/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.234228 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e26360/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.423273 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e3c250/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.423774 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e3c250/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.423774 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e3c250/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.423774 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e34288/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.424275 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e34288/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 17:57:39.688338 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e2c1d0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Sun Nov 25 17:57:39.688338 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e2c1d0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Sun Nov 25 17:57:39.688338 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e2c1d0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Sun Nov 25 17:57:39.688338 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e3c2c8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Sun Nov 25 17:57:39.688338 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57419] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e3c2c8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Sun Nov 25 18:00:14.340225 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e22180/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.341225 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e22180/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.341225 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e22180/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.341225 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e16350/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.341225 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e16350/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.550779 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.550779 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.550779 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e20170/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.551790 2018] [rewrite:trace2] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e22230/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:00:14.551790 2018] [rewrite:trace1] [pid 12344:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:57632] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e22230/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Sun Nov 25 18:05:49.376802 2018] [rewrite:trace2] [pid 12344:tid 1116] mod_rewrite.c(482): [client 127.0.0.1:58092] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1e160/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:05:49.377813 2018] [rewrite:trace2] [pid 12344:tid 1116] mod_rewrite.c(482): [client 127.0.0.1:58092] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1e160/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Sun Nov 25 18:05:49.377813 2018] [rewrite:trace1] [pid 12344:tid 1116] mod_rewrite.c(482): [client 127.0.0.1:58092] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1e160/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Sun Nov 25 18:05:49.377813 2018] [rewrite:trace2] [pid 12344:tid 1116] mod_rewrite.c(482): [client 127.0.0.1:58092] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1c310/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Sun Nov 25 18:05:49.377813 2018] [rewrite:trace1] [pid 12344:tid 1116] mod_rewrite.c(482): [client 127.0.0.1:58092] 127.0.0.1 - - [hexlet-slim-example2/sid#23ad56cc868][rid#23ad6e1c310/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
